frame,tipo_objeto,confianza,track_id,x1,y1,x2,y2,plate,plate_conf,mx1,my1,mx2,my2
128,person,0.8074819445610046,42,130,238,223,475,No,,,,,
128,car,0.4516458511352539,48,1240,315,1288,347,No,,,,,
128,car,0.4056200087070465,52,1407,321,1475,376,No,,,,,
129,car,0.7359580993652344,41,1427,321,1516,381,No,,,,,
129,bus,0.7480481266975403,1,1288,241,1416,371,No,,,,,
129,person,0.779602587223053,42,141,244,226,474,No,,,,,
129,car,0.452668696641922,48,1241,315,1288,346,No,,,,,
129,car,0.4507555067539215,52,1405,321,1463,376,No,,,,,
130,car,0.7176505923271179,41,1431,321,1516,381,No,,,,,
130,bus,0.7084496021270752,1,1288,241,1416,370,No,,,,,
130,person,0.7545525431632996,42,148,245,229,472,No,,,,,
130,car,0.3881438970565796,48,1242,315,1287,346,No,,,,,
130,car,0.4827803671360016,52,1402,321,1456,375,No,,,,,
131,car,0.7149758338928223,41,1432,321,1516,381,No,,,,,
131,bus,0.6997351050376892,1,1287,242,1415,369,No,,,,,
131,person,0.7915561199188232,42,156,244,233,471,No,,,,,
131,car,0.39882731437683105,48,1243,315,1286,345,No,,,,,
131,car,0.49452513456344604,52,1402,321,1456,376,No,,,,,
132,car,0.7161306142807007,41,1430,321,1515,381,No,,,,,
132,bus,0.7102203965187073,1,1287,241,1413,369,No,,,,,
132,person,0.8288872838020325,42,161,247,239,470,No,,,,,
132,car,0.4184316098690033,48,1243,314,1286,345,No,,,,,
132,car,0.4745367467403412,52,1402,322,1457,375,No,,,,,
133,car,0.7235170602798462,41,1424,321,1515,381,No,,,,,
133,bus,0.7070658206939697,1,1287,242,1411,368,No,,,,,
133,person,0.8315320014953613,42,167,246,245,470,No,,,,,
133,car,0.44699469208717346,48,1243,315,1285,345,No,,,,,
133,car,0.4571613371372223,52,1403,322,1456,375,No,,,,,
134,car,0.712648332118988,41,1424,321,1515,381,No,,,,,
134,bus,0.5768753290176392,1,1287,244,1410,367,No,,,,,
134,person,0.8533379435539246,42,171,241,251,469,No,,,,,
134,car,0.42496350407600403,48,1241,315,1284,345,No,,,,,
134,car,0.43161922693252563,52,1400,323,1457,374,No,,,,,
135,car,0.7186248898506165,41,1424,321,1514,382,No,,,,,
135,bus,0.5049677491188049,1,1286,245,1410,367,No,,,,,
135,person,0.8512929081916809,42,178,240,259,467,No,,,,,
135,car,0.4332984685897827,48,1241,315,1285,345,No,,,,,
135,car,0.41562387347221375,52,1399,323,1457,374,No,,,,,
136,car,0.7095378637313843,41,1424,321,1513,382,No,,,,,
136,bus,0.6662377119064331,1,1286,246,1408,367,No,,,,,
136,person,0.8251578211784363,42,182,241,273,467,No,,,,,
136,car,0.3992604911327362,48,1240,315,1284,345,No,,,,,
136,car,0.4486331343650818,52,1399,323,1456,374,No,,,,,
137,car,0.7172867655754089,41,1420,320,1513,382,No,,,,,
137,bus,0.7117252945899963,1,1287,247,1408,367,No,,,,,
137,person,0.823477566242218,42,185,246,279,468,No,,,,,
137,car,0.43951380252838135,48,1240,315,1284,345,No,,,,,
137,car,0.43924105167388916,52,1400,323,1459,374,No,,,,,
138,car,0.7069961428642273,41,1420,320,1514,382,No,,,,,
138,bus,0.6303574442863464,1,1286,247,1407,366,No,,,,,
138,person,0.828510046005249,42,188,250,282,468,No,,,,,
138,car,0.44496941566467285,48,1240,315,1284,344,No,,,,,
138,car,0.4461624026298523,52,1398,323,1458,374,No,,,,,
139,car,0.7068390250205994,41,1419,320,1514,382,No,,,,,
139,bus,0.6607406139373779,1,1285,248,1405,367,No,,,,,
139,person,0.848194420337677,42,191,256,284,469,No,,,,,
139,car,0.4312470853328705,48,1240,316,1283,344,No,,,,,
139,car,0.46437257528305054,52,1396,323,1458,373,No,,,,,
140,car,0.6955788135528564,41,1419,321,1514,382,No,,,,,
140,bus,0.6999318599700928,1,1284,249,1404,368,No,,,,,
140,person,0.859657883644104,42,193,257,287,469,No,,,,,
140,car,0.40855833888053894,48,1239,316,1281,344,No,,,,,
140,car,0.46551963686943054,52,1393,323,1458,372,No,,,,,
141,car,0.6921977996826172,41,1419,320,1515,382,No,,,,,
141,bus,0.7011784315109253,1,1283,250,1403,367,No,,,,,
141,person,0.8615142107009888,42,196,262,288,469,No,,,,,
141,car,0.4055738151073456,48,1237,316,1281,344,No,,,,,
141,car,0.4478491246700287,52,1390,323,1457,372,No,,,,,
142,car,0.6910807490348816,41,1420,321,1515,382,No,,,,,
142,bus,0.5284804105758667,1,1282,250,1400,367,No,,,,,
142,person,0.8589619994163513,42,200,257,289,468,No,,,,,
142,car,0.42811453342437744,48,1237,316,1280,344,No,,,,,
142,car,0.4386339783668518,52,1387,323,1458,372,No,,,,,
143,car,0.6838266253471375,41,1422,321,1514,381,No,,,,,
143,bus,0.4920765459537506,1,1280,250,1397,367,No,,,,,
143,person,0.8380602598190308,42,205,255,290,467,No,,,,,
143,car,0.41303569078445435,48,1236,316,1279,344,No,,,,,
143,car,0.4249805510044098,52,1384,323,1462,372,No,,,,,
144,car,0.6891605854034424,41,1423,321,1516,382,No,,,,,
144,bus,0.541092038154602,1,1279,250,1395,366,No,,,,,
144,person,0.8206561803817749,42,212,254,290,465,No,,,,,
144,car,0.39467450976371765,48,1236,316,1278,343,No,,,,,
144,car,0.4195137023925781,52,1383,323,1462,372,No,,,,,
145,car,0.6706814169883728,41,1424,322,1516,382,No,,,,,
145,bus,0.5627484917640686,1,1278,249,1393,365,No,,,,,
145,person,0.8256184458732605,42,221,248,292,464,No,,,,,
145,car,0.26478347182273865,48,1235,316,1277,344,No,,,,,
145,car,0.40423527359962463,52,1382,323,1461,372,No,,,,,
146,car,0.6613752841949463,41,1425,322,1516,382,No,,,,,
146,bus,0.639787495136261,1,1277,249,1394,365,No,,,,,
146,person,0.7969824075698853,42,229,245,294,462,No,,,,,
146,car,0.2527012228965759,48,1235,315,1277,344,No,,,,,
146,car,0.4595043361186981,52,1382,324,1450,368,No,,,,,
147,car,0.6160082221031189,41,1425,322,1515,381,No,,,,,
147,bus,0.5976808071136475,1,1277,250,1392,365,No,,,,,
147,person,0.799207866191864,42,233,244,296,461,No,,,,,
147,car,0.22175893187522888,48,1235,314,1277,344,No,,,,,
147,car,0.4280451834201813,52,1384,324,1446,366,No,,,,,
147,car,0.3966584801673889,55,1388,323,1459,372,No,,,,,
148,car,0.5586599707603455,41,1425,322,1512,381,No,,,,,
148,bus,0.6357062458992004,1,1276,250,1393,365,No,,,,,
148,person,0.37931886315345764,42,238,243,301,461,No,,,,,
148,car,0.20612706243991852,48,1236,313,1275,343,No,,,,,
148,car,0.5016007423400879,52,1382,324,1446,366,No,,,,,
148,car,0.2811289429664612,55,1390,323,1458,372,No,,,,,
149,car,0.5547849535942078,41,1426,322,1510,380,No,,,,,
149,bus,0.7160555720329285,1,1276,250,1392,365,No,,,,,
149,person,0.11260128021240234,42,241,244,306,461,No,,,,,
149,car,0.18337802588939667,48,1236,314,1274,343,No,,,,,
149,car,0.5476993918418884,52,1382,323,1444,365,No,,,,,
149,car,0.28081759810447693,55,1391,323,1457,373,No,,,,,
150,car,0.5743609666824341,41,1426,322,1511,381,No,,,,,
150,bus,0.7375580072402954,1,1276,250,1392,365,No,,,,,
150,person,0.8004137873649597,42,242,242,309,461,No,,,,,
150,car,0.16564173996448517,48,1236,314,1273,344,No,,,,,
150,car,0.5539400577545166,52,1381,323,1442,365,No,,,,,
150,car,0.41999730467796326,55,1385,323,1455,372,No,,,,,
151,car,0.5812485218048096,41,1426,323,1511,381,No,,,,,
151,bus,0.7519684433937073,1,1275,250,1391,364,No,,,,,
151,person,0.7936096787452698,42,243,246,316,461,No,,,,,
151,car,0.16258001327514648,48,1236,313,1272,343,No,,,,,
151,car,0.5906484723091125,52,1381,323,1439,364,No,,,,,
151,car,0.4191860556602478,55,1382,323,1454,371,No,,,,,
152,car,0.5591854453086853,41,1426,323,1509,381,No,,,,,
152,bus,0.7768617272377014,1,1274,250,1389,364,No,,,,,
152,person,0.773281455039978,42,244,249,320,461,No,,,,,
152,car,0.14592303335666656,48,1237,312,1272,343,No,,,,,
152,car,0.5506494045257568,52,1381,323,1438,364,No,,,,,
152,car,0.4055427610874176,55,1382,323,1454,371,No,,,,,
153,car,0.5519614815711975,41,1426,323,1508,381,No,,,,,
153,bus,0.825203537940979,1,1274,251,1386,364,No,,,,,
153,person,0.79792320728302,42,244,251,323,460,No,,,,,
153,car,0.12875668704509735,48,1237,310,1271,343,No,,,,,
153,car,0.5477166771888733,52,1381,323,1437,364,No,,,,,
153,car,0.41134127974510193,55,1382,323,1454,371,No,,,,,
154,car,0.5319030284881592,41,1425,323,1507,381,No,,,,,
154,bus,0.8118195533752441,1,1274,251,1385,364,No,,,,,
154,person,0.7876641154289246,42,248,252,326,459,No,,,,,
154,car,0.12410308420658112,48,1236,309,1271,343,No,,,,,
154,car,0.5817111134529114,52,1379,323,1439,365,No,,,,,
154,car,0.42016366124153137,55,1380,323,1454,371,No,,,,,
155,car,0.5275936722755432,41,1425,323,1505,381,No,,,,,
155,bus,0.773510754108429,1,1273,251,1384,362,No,,,,,
155,person,0.7492697238922119,42,251,256,330,459,No,,,,,
155,car,0.11182806640863419,48,1237,311,1272,343,No,,,,,
155,car,0.5854954123497009,52,1377,323,1438,365,No,,,,,
155,car,0.39286330342292786,55,1378,323,1454,372,No,,,,,
156,car,0.5128920078277588,41,1425,323,1504,379,No,,,,,
156,bus,0.7816048860549927,1,1272,251,1382,362,No,,,,,
156,person,0.7238432765007019,42,253,255,331,459,No,,,,,
156,car,0.5977069735527039,52,1377,323,1439,365,No,,,,,
156,car,0.3999926745891571,55,1377,323,1454,372,No,,,,,
157,car,0.5327667593955994,41,1425,323,1508,378,No,,,,,
157,bus,0.7557769417762756,1,1271,252,1381,362,No,,,,,
157,person,0.7982425689697266,42,260,253,334,452,No,,,,,
157,car,0.5993944406509399,52,1377,324,1440,365,No,,,,,
157,car,0.2575206458568573,55,1383,323,1455,373,No,,,,,
158,car,0.5694752931594849,41,1424,323,1511,379,No,,,,,
158,bus,0.7532863020896912,1,1270,252,1379,362,No,,,,,
158,person,0.792174220085144,42,266,252,338,449,No,,,,,
158,car,0.5866252779960632,52,1377,324,1439,365,No,,,,,
158,car,0.3825441300868988,55,1380,323,1455,372,No,,,,,
159,car,0.5539645552635193,41,1425,323,1512,379,No,,,,,
159,bus,0.7089134454727173,1,1270,252,1378,362,No,,,,,
159,person,0.7877600789070129,42,275,246,343,450,No,,,,,
159,car,0.5747763514518738,52,1377,324,1443,365,No,,,,,
159,car,0.24751125276088715,55,1386,324,1455,373,No,,,,,
160,car,0.5411611795425415,41,1425,323,1512,379,No,,,,,
160,bus,0.7473601698875427,1,1271,252,1379,362,No,,,,,
160,person,0.7992314100265503,42,282,244,350,450,No,,,,,
160,car,0.5629284381866455,52,1377,324,1445,365,No,,,,,
160,car,0.25660598278045654,55,1389,324,1457,373,No,,,,,
161,car,0.5418053865432739,41,1425,323,1512,378,No,,,,,
161,bus,0.782515287399292,1,1270,252,1379,362,No,,,,,
161,person,0.8037121891975403,42,289,245,355,451,No,,,,,
161,car,0.5668150782585144,52,1378,324,1445,365,No,,,,,
161,car,0.25295111536979675,55,1392,324,1457,373,No,,,,,
162,car,0.5322957038879395,41,1425,323,1512,378,No,,,,,
162,bus,0.7723850011825562,1,1269,252,1378,361,No,,,,,
162,person,0.7901899218559265,42,292,250,360,451,No,,,,,
162,car,0.5639256238937378,52,1378,324,1447,365,No,,,,,
162,car,0.2529121935367584,55,1392,324,1457,373,No,,,,,
163,car,0.533513069152832,41,1425,323,1512,378,No,,,,,
163,bus,0.7573766112327576,1,1269,252,1377,361,No,,,,,
163,person,0.7434903383255005,42,295,257,366,452,No,,,,,
163,car,0.5569782853126526,52,1379,325,1446,365,No,,,,,
163,car,0.25482285022735596,55,1392,324,1458,374,No,,,,,
164,car,0.5248023271560669,41,1425,323,1513,378,No,,,,,
164,bus,0.7579852938652039,1,1269,252,1375,361,No,,,,,
164,person,0.73195481300354,42,298,262,373,451,No,,,,,
164,car,0.5441091060638428,52,1378,325,1447,365,No,,,,,
164,car,0.26049911975860596,55,1392,324,1459,374,No,,,,,
165,car,0.5494404435157776,41,1424,323,1513,378,No,,,,,
165,bus,0.7840254306793213,1,1269,252,1374,361,No,,,,,
165,person,0.8044261932373047,42,301,265,379,451,No,,,,,
165,car,0.5427153706550598,52,1379,325,1447,365,No,,,,,
165,car,0.2687813341617584,55,1393,324,1458,374,No,,,,,
166,car,0.5526401400566101,41,1425,323,1513,378,No,,,,,
166,bus,0.7638312578201294,1,1267,254,1373,361,No,,,,,
166,person,0.824444055557251,42,303,262,383,451,No,,,,,
166,car,0.5495561361312866,52,1379,325,1446,365,No,,,,,
166,car,0.26665276288986206,55,1392,324,1457,373,No,,,,,
167,car,0.5336253046989441,41,1425,323,1511,379,No,,,,,
167,bus,0.7722872495651245,1,1264,254,1371,360,No,,,,,
167,person,0.8207911849021912,42,305,262,385,451,No,,,,,
167,car,0.5312830209732056,52,1379,325,1446,365,No,,,,,
167,car,0.37075141072273254,55,1387,324,1456,372,No,,,,,
168,car,0.5347382426261902,41,1425,323,1510,380,No,,,,,
168,bus,0.7820424437522888,1,1263,254,1370,359,No,,,,,
168,person,0.8363543152809143,42,305,262,387,451,No,,,,,
168,car,0.5535743832588196,52,1380,325,1446,365,No,,,,,
168,car,0.37486153841018677,55,1385,323,1455,372,No,,,,,
168,car,0.3617594838142395,65,1367,322,1404,357,No,,,,,
169,car,0.5991356372833252,41,1425,323,1513,382,No,,,,,
169,bus,0.7937225699424744,1,1262,254,1369,358,No,,,,,
169,person,0.853701114654541,42,308,259,388,450,No,,,,,
169,car,0.5659079551696777,52,1379,324,1442,365,No,,,,,
169,car,0.35176631808280945,55,1384,323,1452,371,No,,,,,
169,car,0.4323428273200989,65,1365,321,1402,357,No,,,,,
170,car,0.5887656211853027,41,1425,323,1514,382,No,,,,,
170,bus,0.7892118096351624,1,1261,254,1368,358,No,,,,,
170,person,0.8122676610946655,42,312,258,389,450,No,,,,,
170,car,0.5638179779052734,52,1380,324,1441,364,No,,,,,
170,car,0.3560311198234558,55,1384,323,1452,371,No,,,,,
170,car,0.49550333619117737,65,1362,320,1400,357,No,,,,,
171,car,0.5974758267402649,41,1425,323,1514,382,No,,,,,
171,bus,0.7731079459190369,1,1259,255,1367,358,No,,,,,
171,person,0.769034206867218,42,318,257,393,450,No,,,,,
171,car,0.576381504535675,52,1380,324,1440,364,No,,,,,
171,car,0.35497617721557617,55,1384,323,1451,370,No,,,,,
171,car,0.508669912815094,65,1362,320,1399,357,No,,,,,
172,car,0.6004611253738403,41,1425,323,1514,382,No,,,,,
172,bus,0.7569075226783752,1,1258,255,1365,357,No,,,,,
172,person,0.7618374228477478,42,326,257,395,448,No,,,,,
172,car,0.571167528629303,52,1380,324,1439,363,No,,,,,
172,car,0.34027406573295593,55,1384,323,1451,370,No,,,,,
172,car,0.5668532848358154,65,1361,320,1399,358,No,,,,,
173,car,0.588769793510437,41,1425,323,1514,382,No,,,,,
173,bus,0.7230727076530457,1,1258,256,1364,357,No,,,,,
173,person,0.7730705142021179,42,332,259,396,447,No,,,,,
173,car,0.5658341646194458,52,1381,324,1440,363,No,,,,,
173,car,0.3574448525905609,55,1384,323,1451,371,No,,,,,
173,car,0.5579965114593506,65,1361,320,1398,358,No,,,,,
174,car,0.5878440141677856,41,1425,323,1514,382,No,,,,,
174,bus,0.7210986018180847,1,1258,257,1362,357,No,,,,,
174,person,0.8006402254104614,42,337,258,398,445,No,,,,,
174,car,0.5823943018913269,52,1382,324,1439,363,No,,,,,
174,car,0.3641846477985382,55,1384,324,1451,371,No,,,,,
174,car,0.5693261027336121,65,1362,320,1398,357,No,,,,,
175,car,0.5828667283058167,41,1426,323,1514,381,No,,,,,
175,bus,0.7216541171073914,1,1258,257,1361,357,No,,,,,
175,person,0.6085134148597717,42,341,258,400,444,No,,,,,
175,car,0.5664551258087158,52,1382,324,1439,363,No,,,,,
175,car,0.36447927355766296,55,1384,324,1451,371,No,,,,,
175,car,0.5616436004638672,65,1363,321,1398,357,No,,,,,
176,car,0.5627578496932983,41,1426,323,1514,380,No,,,,,
176,bus,0.728824257850647,1,1257,257,1360,357,No,,,,,
176,person,0.5857418179512024,42,343,256,403,444,No,,,,,
176,car,0.5599607825279236,52,1382,324,1439,363,No,,,,,
176,car,0.37537771463394165,55,1384,324,1451,371,No,,,,,
176,car,0.5801392793655396,65,1361,321,1398,357,No,,,,,
177,car,0.5633200407028198,41,1427,323,1513,380,No,,,,,
177,bus,0.7065091133117676,1,1256,257,1359,357,No,,,,,
177,person,0.5943569540977478,42,345,262,403,445,No,,,,,
177,car,0.5615966320037842,52,1382,324,1439,363,No,,,,,
177,car,0.3667972683906555,55,1384,324,1451,371,No,,,,,
177,car,0.6072865724563599,65,1359,321,1398,357,No,,,,,
178,car,0.5359808802604675,41,1426,323,1512,381,No,,,,,
178,bus,0.669633686542511,1,1256,257,1358,358,No,,,,,
178,person,0.762992262840271,42,348,258,409,444,No,,,,,
178,car,0.5615581274032593,52,1382,324,1438,363,No,,,,,
178,car,0.36905765533447266,55,1384,324,1451,371,No,,,,,
178,car,0.608466625213623,65,1359,321,1399,357,No,,,,,
179,car,0.5528271198272705,41,1426,323,1512,380,No,,,,,
179,bus,0.6823679208755493,1,1256,257,1357,358,No,,,,,
179,person,0.8010429739952087,42,348,255,413,444,No,,,,,
179,car,0.5461479425430298,52,1382,324,1437,363,No,,,,,
179,car,0.3668251633644104,55,1384,324,1451,371,No,,,,,
179,car,0.6172357797622681,65,1359,321,1399,357,No,,,,,
179,car,0.38364559412002563,66,1348,320,1396,355,No,,,,,
180,car,0.5354753732681274,41,1426,324,1511,379,No,,,,,
180,bus,0.6411830186843872,1,1256,257,1356,358,No,,,,,
180,person,0.770125150680542,42,350,255,415,444,No,,,,,
180,car,0.5476464629173279,52,1382,324,1437,363,No,,,,,
180,car,0.347398966550827,55,1384,324,1451,371,No,,,,,
180,car,0.6335495710372925,65,1360,321,1400,357,No,,,,,
180,car,0.3556992709636688,66,1348,320,1396,355,No,,,,,
181,car,0.51042640209198,41,1426,324,1510,379,No,,,,,
181,bus,0.6391872763633728,1,1255,258,1355,358,No,,,,,
181,person,0.7555115818977356,42,349,255,418,443,No,,,,,
181,car,0.5293353796005249,52,1382,324,1437,363,No,,,,,
181,car,0.3714424967765808,55,1384,324,1452,372,No,,,,,
181,car,0.6427040696144104,65,1360,321,1401,356,No,,,,,
181,car,0.43091869354248047,66,1348,319,1395,354,No,,,,,
182,car,0.4977717101573944,41,1426,324,1508,379,No,,,,,
182,bus,0.5049878358840942,1,1255,259,1354,357,No,,,,,
182,person,0.7330101728439331,42,349,257,423,444,No,,,,,
182,car,0.5027289390563965,52,1382,324,1437,362,No,,,,,
182,car,0.35462772846221924,55,1385,324,1452,372,No,,,,,
182,car,0.6654865145683289,65,1357,321,1401,356,No,,,,,
182,car,0.414204478263855,66,1349,319,1394,354,No,,,,,
183,car,0.47392451763153076,41,1427,324,1505,378,No,,,,,
183,bus,0.5570691227912903,1,1254,259,1354,357,No,,,,,
183,person,0.7346913814544678,42,355,259,425,443,No,,,,,
183,car,0.49663621187210083,52,1382,324,1438,362,No,,,,,
183,car,0.35701891779899597,55,1385,324,1453,372,No,,,,,
183,car,0.6421890258789062,65,1355,321,1401,356,No,,,,,
183,car,0.4275488555431366,66,1348,318,1393,354,No,,,,,
184,car,0.48676249384880066,41,1428,324,1504,378,No,,,,,
184,bus,0.55934739112854,1,1254,260,1353,357,No,,,,,
184,person,0.7586292624473572,42,360,262,428,442,No,,,,,
184,car,0.4959019422531128,52,1383,324,1438,363,No,,,,,
184,car,0.36316660046577454,55,1385,324,1453,372,No,,,,,
184,car,0.6344907283782959,65,1356,321,1401,356,No,,,,,
184,car,0.4290076494216919,66,1347,319,1392,354,None,0.33267468214035034,39,6,44,20
185,car,0.4863205850124359,41,1428,324,1504,378,No,,,,,
185,bus,0.4479309916496277,1,1257,259,1351,357,No,,,,,
185,person,0.7591779232025146,42,366,263,430,440,No,,,,,
185,car,0.47413206100463867,52,1382,324,1438,363,No,,,,,
185,car,0.3497242033481598,55,1385,324,1452,372,No,,,,,
185,car,0.6229206919670105,65,1357,321,1401,356,No,,,,,
185,car,0.4382892847061157,66,1346,319,1391,354,No,,,,,
186,car,0.48578622937202454,41,1428,324,1505,378,No,,,,,
186,bus,0.4198785722255707,1,1258,260,1350,358,No,,,,,
186,person,0.7332121133804321,42,373,261,434,439,No,,,,,
186,car,0.4776966869831085,52,1382,324,1438,362,No,,,,,
186,car,0.3418377935886383,55,1385,324,1452,372,No,,,,,
186,car,0.6317862272262573,65,1360,321,1401,356,No,,,,,
186,car,0.4676501452922821,66,1344,319,1391,354,No,,,,,
187,car,0.5093496441841125,41,1429,324,1505,378,No,,,,,
187,bus,0.49303698539733887,1,1254,260,1350,357,No,,,,,
187,person,0.7444754838943481,42,379,258,439,440,No,,,,,
187,car,0.49088647961616516,52,1383,324,1437,362,No,,,,,
187,car,0.3532915711402893,55,1385,324,1451,372,No,,,,,
187,car,0.6290058493614197,65,1362,321,1401,356,No,,,,,
187,car,0.45049867033958435,66,1344,320,1391,353,No,,,,,
188,car,0.5066540837287903,41,1429,324,1504,378,No,,,,,
188,bus,0.4799085855484009,1,1251,259,1350,357,No,,,,,
188,person,0.7488256096839905,42,382,258,444,440,No,,,,,
188,car,0.4820759892463684,52,1383,324,1437,362,No,,,,,
188,car,0.3593367040157318,55,1385,324,1451,372,No,,,,,
188,car,0.6176473498344421,65,1363,322,1401,356,No,,,,,
188,car,0.44243112206459045,66,1345,320,1391,353,No,,,,,
189,car,0.5067360997200012,41,1429,324,1504,378,No,,,,,
189,bus,0.5168529152870178,1,1251,259,1349,357,No,,,,,
189,person,0.7794727087020874,42,386,257,448,438,No,,,,,
189,car,0.48254746198654175,52,1383,324,1437,362,No,,,,,
189,car,0.3522524833679199,55,1385,324,1450,372,No,,,,,
189,car,0.6290605664253235,65,1362,322,1400,356,No,,,,,
189,car,0.49037936329841614,66,1345,321,1392,353,',0.30053606629371643,41,4,47,18
190,car,0.5212051272392273,41,1429,324,1505,378,No,,,,,
190,bus,0.4125160574913025,1,1251,260,1349,356,No,,,,,
190,person,0.7500605583190918,42,392,257,452,437,No,,,,,
190,car,0.48693764209747314,52,1383,324,1437,362,No,,,,,
190,car,0.34322303533554077,55,1385,324,1448,372,No,,,,,
190,car,0.6292111873626709,65,1361,322,1401,356,No,,,,,
190,car,0.5219358801841736,66,1343,321,1392,353,No,,,,,
191,car,0.5150296688079834,41,1429,324,1505,378,No,,,,,
191,bus,0.43609336018562317,1,1250,261,1348,355,No,,,,,
191,person,0.7241995334625244,42,395,263,458,437,No,,,,,
191,car,0.48209908604621887,52,1383,324,1437,362,No,,,,,
191,car,0.3547056317329407,55,1386,324,1448,372,No,,,,,
191,car,0.6334813237190247,65,1363,322,1400,356,No,,,,,
191,car,0.537670373916626,66,1342,321,1391,353,No,,,,,
192,car,0.5183650255203247,41,1429,324,1506,379,No,,,,,
192,bus,0.5142654776573181,1,1248,260,1346,355,No,,,,,
192,person,0.737322986125946,42,397,269,465,438,No,,,,,
192,car,0.4768194258213043,52,1383,324,1438,362,None,0.2576245367527008,0,27,54,38
192,car,0.3530978560447693,55,1386,324,1447,372,No,,,,,
192,car,0.6244849562644958,65,1364,322,1400,356,No,,,,,
192,car,0.5550131797790527,66,1341,321,1390,353,No,,,,,
193,car,0.5289129018783569,41,1429,323,1508,379,No,,,,,
193,bus,0.3940308690071106,1,1247,259,1343,355,No,,,,,
193,person,0.7442265152931213,42,399,271,468,438,No,,,,,
193,car,0.45901593565940857,52,1383,324,1437,362,No,,,,,
193,car,0.3372107744216919,55,1386,324,1449,372,No,,,,,
193,car,0.6133480668067932,65,1362,322,1399,356,No,,,,,
193,car,0.5753298401832581,66,1340,321,1387,353,No,,,,,
194,car,0.5309818387031555,41,1429,323,1509,379,No,,,,,
194,bus,0.3400503993034363,1,1245,260,1341,355,No,,,,,
194,person,0.7686795592308044,42,400,275,472,438,No,,,,,
194,car,0.4577791094779968,52,1384,325,1437,362,No,,,,,
194,car,0.33756235241889954,55,1386,324,1449,371,No,,,,,
194,car,0.6108928918838501,65,1361,322,1398,356,No,,,,,
194,car,0.5934684872627258,66,1341,322,1386,353,No,,,,,
195,car,0.5400136113166809,41,1429,323,1509,380,No,,,,,
195,bus,0.4376920461654663,1,1246,259,1340,355,No,,,,,
195,person,0.7175474762916565,42,400,269,474,438,No,,,,,
195,car,0.4704388678073883,52,1383,325,1436,361,None,0.5773431658744812,0,25,52,36
195,car,0.33818382024765015,55,1386,324,1448,371,No,,,,,
195,car,0.6086651682853699,65,1362,322,1398,356,No,,,,,
195,car,0.6197511553764343,66,1340,322,1383,353,No,,,,,
196,car,0.5447760820388794,41,1429,323,1509,380,No,,,,,
196,bus,0.5348174571990967,1,1246,260,1341,354,No,,,,,
196,person,0.7222500443458557,42,401,267,476,438,No,,,,,
196,car,0.4751729369163513,52,1383,325,1436,361,None,0.42797401547431946,0,26,52,36
196,car,0.3367079496383667,55,1386,324,1447,371,No,,,,,
196,car,0.6071869134902954,65,1363,322,1398,356,No,,,,,
196,car,0.606234610080719,66,1340,322,1381,353,No,,,,,
197,car,0.5381148457527161,41,1429,323,1509,380,No,,,,,
197,bus,0.39392220973968506,1,1246,261,1339,354,No,,,,,
197,person,0.7383911609649658,42,404,270,476,437,No,,,,,
197,car,0.46054622530937195,52,1383,325,1436,362,No,,,,,
197,car,0.3362607955932617,55,1386,324,1447,371,No,,,,,
197,car,0.5774392485618591,65,1362,323,1397,356,No,,,,,
197,car,0.5655438303947449,66,1342,322,1380,352,No,,,,,
198,car,0.5390571355819702,41,1429,323,1509,380,No,,,,,
198,bus,0.41919904947280884,1,1246,261,1338,353,No,,,,,
198,person,0.7318846583366394,42,409,270,478,436,No,,,,,
198,car,0.4683496057987213,52,1383,325,1436,362,No,,,,,
198,car,0.33316731452941895,55,1385,324,1447,371,No,,,,,
198,car,0.5767698884010315,65,1363,323,1397,356,No,,,,,
198,car,0.5796448588371277,66,1342,323,1378,352,No,,,,,
199,car,0.5496094822883606,41,1429,323,1510,380,No,,,,,
199,bus,0.39517316222190857,1,1245,260,1337,353,No,,,,,
199,person,0.7492061853408813,42,414,269,478,435,No,,,,,
199,car,0.4668090343475342,52,1384,325,1437,362,No,,,,,
199,car,0.34150078892707825,55,1386,324,1447,371,No,,,,,
199,car,0.5647444128990173,65,1363,323,1397,356,No,,,,,
199,car,0.5596256852149963,66,1343,323,1380,352,No,,,,,
200,car,0.5516610145568848,41,1429,323,1510,380,No,,,,,
200,bus,0.17726373672485352,1,1245,262,1336,352,No,,,,,
200,person,0.745396614074707,42,419,270,478,432,No,,,,,
200,car,0.4542368948459625,52,1384,325,1436,361,No,,,,,
200,car,0.3394498825073242,55,1386,324,1448,371,No,,,,,
200,car,0.5759888887405396,65,1361,323,1397,356,No,,,,,
200,car,0.547249972820282,66,1344,323,1382,352,No,,,,,
201,car,0.560630202293396,41,1429,323,1510,380,No,,,,,
201,bus,0.36403539776802063,1,1246,262,1336,352,No,,,,,
201,person,0.7217329144477844,42,424,268,480,432,No,,,,,
201,car,0.47382986545562744,52,1384,325,1436,361,No,,,,,
201,car,0.34047362208366394,55,1386,324,1447,370,No,,,,,
201,car,0.5821866989135742,65,1362,323,1397,356,No,,,,,
201,car,0.5537671446800232,66,1344,323,1380,352,No,,,,,
202,car,0.5669167637825012,41,1428,323,1510,380,No,,,,,
202,bus,0.3146548569202423,1,1247,262,1336,353,No,,,,,
202,person,0.7414030432701111,42,428,263,484,431,No,,,,,
